"Participant","V1","Condition","Congruity","Reaction_time","Response","Cue","Finger","FS","EC","PT","PD","SS","Gender","Age","Item","RTlog"
17,59,"II","No",0.558523893356,"lalt","Middle","Index",18,20,17,11,28,"male",23,"Middle Index",-0.582457880088065
17,60,"II","No",0.516399860382,"lcmd","Index","Middle",18,20,17,11,28,"male",23,"Index Middle",-0.660873890377618
17,61,"II","Yes",0.568598890305,"lcmd","Index","Index",18,20,17,11,28,"male",23,"Index Index",-0.564580031393945
17,62,"II","Yes",0.489149999619,"lalt","Middle","Middle",18,20,17,11,28,"male",23,"Middle Middle",-0.715086088857601
17,63,"II","No",0.533800029755,"lalt","Middle","Index",18,20,17,11,28,"male",23,"Middle Index",-0.627733986269864
17,64,"II","Yes",0.619127941132,"lcmd","Index","Index",18,20,17,11,28,"male",23,"Index Index",-0.479443337619442
17,65,"II","No",0.494327878952,"lcmd","Index","Middle",18,20,17,11,28,"male",23,"Index Middle",-0.70455625938573
17,66,"II","Yes",0.348856067657,"lalt","Middle","Middle",18,20,17,11,28,"male",23,"Middle Middle",-1.05309585543584
17,67,"II","No",0.393364858627,"lalt","Middle","Index",18,20,17,11,28,"male",23,"Middle Index",-0.933017704350605
17,68,"II","No",0.460425043106,"lalt","Middle","Index",18,20,17,11,28,"male",23,"Middle Index",-0.775605209378275
17,69,"II","Yes",0.39098200798,"lcmd","Index","Index",18,20,17,11,28,"male",23,"Index Index",-0.939093735451932
17,70,"II","Yes",0.458210039139,"lalt","Middle","Middle",18,20,17,11,28,"male",23,"Middle Middle",-0.780427599252958
17,71,"II","No",0.462737178803,"lcmd","Index","Middle",18,20,17,11,28,"male",23,"Index Middle",-0.770596034442887
17,72,"II","No",0.520688056946,"lalt","Middle","Index",18,20,17,11,28,"male",23,"Middle Index",-0.652604155611763
17,73,"II","Yes",0.581643152237,"lalt","Middle","Middle",18,20,17,11,28,"male",23,"Middle Middle",-0.541898159784452
17,74,"II","Yes",0.446988010406,"lcmd","Index","Index",18,20,17,11,28,"male",23,"Index Index",-0.805223507086236
17,75,"II","No",0.501225090027,"lcmd","Index","Middle",18,20,17,11,28,"male",23,"Index Middle",-0.690699997302964
17,76,"II","No",0.554227781296,"lcmd","Index","Middle",18,20,17,11,28,"male",23,"Index Middle",-0.59017951916296
17,77,"II","Yes",0.531153774261,"lalt","Middle","Middle",18,20,17,11,28,"male",23,"Middle Middle",-0.632703705952499
17,78,"II","Yes",0.574990987778,"lcmd","Index","Index",18,20,17,11,28,"male",23,"Index Index",-0.553400911737181
17,79,"II","No",0.510387134552,"lalt","Middle","Index",18,20,17,11,28,"male",23,"Middle Index",-0.672585753867995
18,1,"II","Yes",0.551526117325,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.595066084519583
18,2,"II","Yes",0.634705972671,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.45459342248711
18,3,"II","No",0.50059800148,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.691951892241733
18,4,"II","No",0.487801027298,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.717847687220575
18,5,"II","No",0.469355010986,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.756395843818502
18,6,"II","Yes",0.500988912582,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.691171308717007
18,7,"II","Yes",0.474107027054,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.746322187302448
18,8,"II","Yes",0.407624816895,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.897408094072387
18,9,"II","No",0.517531061172,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.658685734055431
18,10,"II","Yes",0.599464893341,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.511717866127515
18,11,"II","No",0.459026908875,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.77864644563997
18,12,"II","Yes",0.57301197052,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.55684867152575
18,13,"II","No",0.639999008179,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.446288652349933
18,14,"II","No",0.516310071945,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.661047779355376
18,15,"II","Yes",0.414938116074,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.879625887764593
18,16,"II","No",0.466974878311,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.761479816526772
18,17,"II","No",0.743643903732,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.29619298274221
18,18,"II","Yes",0.640187931061,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.445993503450064
18,19,"II","Yes",0.423248147965,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.85979663372566
18,20,"II","Yes",0.47699303627,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.740253387215038
18,21,"II","Yes",0.48524107933,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.723109440759907
18,22,"II","No",0.673812961578,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.39480271165864
18,23,"II","No",0.737098836899,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.305033288730073
18,24,"II","Yes",0.609554004669,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.495027729114785
18,26,"II","Yes",0.642479085922,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.442421013836724
18,27,"II","No",0.648379087448,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.433279742188551
18,28,"II","No",0.8473320961,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.165662576051402
18,29,"II","Yes",0.539575910568,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.616971798773313
18,30,"II","Yes",0.661347961426,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.413475160958318
18,31,"II","No",0.489632081986,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.714101022998627
18,32,"II","Yes",0.517497014999,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.658751521977123
18,33,"II","No",0.487798929214,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.717851988335978
18,34,"II","Yes",0.594998884201,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.519195748730703
18,35,"II","No",0.634960126877,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.454193074380651
18,37,"II","No",0.648254013062,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.433472663973963
18,38,"II","Yes",0.686718940735,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.375830181480174
18,39,"II","Yes",0.501486110687,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.690179367503057
18,40,"II","No",0.722792816162,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.324632659214949
18,41,"II","Yes",0.680775117874,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.38452325075457
18,42,"II","Yes",0.455009889603,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.787436124876188
18,43,"II","No",0.704438829422,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.350353779770903
18,44,"II","Yes",0.545099925995,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.606786150675991
18,45,"II","No",0.598414087296,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.513472310994691
18,46,"II","Yes",0.476460123062,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.741371246562985
18,47,"II","No",0.838692855835,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.175910723169222
18,48,"II","Yes",0.588378953934,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.530384059191632
18,49,"II","No",0.585613107681,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.535095933250497
18,50,"II","No",0.567803144455,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.56598049699629
18,51,"II","Yes",0.535993003845,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.623634170524505
18,52,"II","Yes",0.401504850388,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.912535665000795
18,53,"II","No",0.93616194725,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.0659667969046375
18,54,"II","No",0.576314878464,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.551101103652577
18,55,"II","Yes",0.436165952682,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.82973248263515
18,56,"II","Yes",0.48661699295,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.72027792743811
18,57,"II","No",0.586441135407,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.533682981813068
18,58,"II","No",0.605178022385,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.502232612358855
18,59,"II","Yes",0.395493078232,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.927621993237313
18,60,"II","No",0.654429960251,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.423990711961954
18,61,"II","No",0.674290895462,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.394093665539489
18,62,"II","Yes",0.544140005112,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.608548702899965
18,63,"II","Yes",0.604247045517,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.503772148914842
18,64,"II","Yes",0.630526018143,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.461200858539599
18,65,"II","No",0.575910139084,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.551803638991565
18,66,"II","Yes",0.505404996872,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.682395197112138
18,67,"II","No",0.592522954941,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.523365664206867
18,68,"II","Yes",0.516864109039,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.659975284209245
18,69,"II","Yes",0.663573217392,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.41011608104632
18,70,"II","No",0.5928150177,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.522872871819123
18,71,"II","No",0.728369998932,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.316946119604595
18,73,"II","Yes",0.750433015823,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.28710488462606
18,74,"II","No",0.613408946991,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.488723441508457
18,75,"II","No",0.568976831436,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.563915563723472
18,76,"II","No",0.536780023575,"lcmd","Index","Middle",27,27,24,18,29,"female",22,"Index Middle",-0.622166907923603
18,77,"II","Yes",0.463953876495,"lalt","Middle","Middle",27,27,24,18,29,"female",22,"Middle Middle",-0.767970135802401
18,78,"II","No",0.703605031967,"lalt","Middle","Index",27,27,24,18,29,"female",22,"Middle Index",-0.351538114400419
18,79,"II","Yes",0.699931001663,"lcmd","Index","Index",27,27,24,18,29,"female",22,"Index Index",-0.356773517849838
19,1,"IT","Yes",0.517983913422,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.65781109237476
19,2,"IT","No",0.542114067078,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.612278843821751
19,3,"IT","No",0.492778015137,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.707696479898806
19,4,"IT","Yes",0.480245923996,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.733456964624043
19,5,"IT","No",0.514116096497,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.665306170360254
19,7,"IT","Yes",0.653581190109,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.425288514753463
19,8,"IT","No",0.536253070831,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.623149082264931
19,9,"IT","Yes",0.539814043045,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.616530563462448
19,10,"IT","Yes",0.422742176056,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.860992798634319
19,11,"IT","No",0.589956951141,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.527705708912183
19,12,"IT","No",0.620785903931,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.476769016667634
19,13,"IT","Yes",0.634460115433,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.454980853641125
19,14,"IT","No",0.571369934082,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.559718408557239
19,15,"IT","Yes",0.550774860382,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.596429155177254
19,16,"IT","No",0.498384857178,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.696382694839644
19,17,"IT","Yes",0.63071308136,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.460904224509707
19,18,"IT","No",0.515425157547,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.662763170261294
19,19,"IT","Yes",0.475469970703,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.743451552086622
19,20,"IT","Yes",0.552297973633,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.593667571042436
19,21,"IT","No",0.469816970825,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.755412083899759
19,22,"IT","No",0.580156993866,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.544456532989334
19,23,"IT","Yes",0.619534921646,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.478786208805986
19,24,"IT","No",0.753006076813,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.283681981078021
19,25,"IT","Yes",0.779889059067,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.248603601379809
19,26,"IT","Yes",0.861588096619,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.14897796867295
19,27,"IT","No",0.537545204163,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.620742421748218
19,28,"IT","Yes",0.601260042191,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.508727755512873
19,29,"IT","No",0.588901805878,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.52949582250889
19,30,"IT","Yes",0.515441083908,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.662732271274867
19,31,"IT","No",0.549621152878,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.598526051045346
19,32,"IT","No",0.499697828293,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.693751706663035
19,33,"IT","Yes",0.518192100525,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.657409255036317
19,34,"IT","Yes",0.61360707283,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.488400502219122
19,35,"IT","No",0.927450037003,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.0753163544118818
19,36,"IT","Yes",0.406344175339,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.900554755984341
19,37,"IT","Yes",0.559050035477,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.581516300929322
19,38,"IT","No",0.6581179142,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.418371162799531
19,39,"IT","No",0.585919046402,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.534573645019844
19,40,"IT","No",0.465447998047,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.76475490054179
19,41,"IT","Yes",0.586480045319,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.533616634793927
19,42,"IT","No",0.546987199783,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.603329877596298
19,43,"IT","Yes",0.54765496254,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.602109820736044
19,44,"IT","No",0.520679998398,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.652619632460623
19,45,"IT","No",0.536972141266,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.621809064280831
19,46,"IT","Yes",0.423638010025,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.85887593834326
19,47,"IT","Yes",0.48431687355,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.725015889069009
19,48,"IT","No",0.437779903412,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.82603899852852
19,49,"IT","Yes",0.493701076508,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.705825053229521
19,50,"IT","No",0.756716012955,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.278767243942197
19,51,"IT","Yes",0.560085868835,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.579665169802533
19,52,"IT","No",0.677963972092,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.388661130961017
19,53,"IT","Yes",0.561154842377,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.577758400176369
19,54,"IT","No",0.602097129822,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.507336501468787
19,55,"IT","Yes",0.543248987198,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.610187524186038
19,56,"IT","No",0.583547115326,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.538630084455331
19,57,"IT","Yes",0.545030975342,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.60691265044406
19,58,"IT","No",0.518269062042,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.657260746785509
19,59,"IT","Yes",0.561066055298,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.57791663476168
19,60,"IT","Yes",0.517760801315,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.658241916896047
19,61,"IT","No",0.49161491394,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.710059564199577
19,62,"IT","No",0.525433015823,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.643532564300747
19,63,"IT","Yes",0.518904018402,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.656036348560571
19,64,"IT","Yes",0.503081178665,"lcmd","Index","Index",12,20,21,13,30,"female",19,"Index Index",-0.687003732908177
19,65,"IT","No",0.546605968475,"lalt","Middle","Index",12,20,21,13,30,"female",19,"Middle Index",-0.604027086274092
19,66,"IT","Yes",0.62126584053,"lalt","Middle","Middle",12,20,21,13,30,"female",19,"Middle Middle",-0.475996204061353
19,67,"IT","No",0.397982120514,"lcmd","Index","Middle",12,20,21,13,30,"female",19,"Index Middle",-0.921348198038441
